id,text,date,isheader,noadvert
88a2ca5b-e271-54d7-9859-b3a155942a65/a15,"74. Zwey neue einschläfrige schöne Madratzen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a16,"75. In der St. Theodorkirche ist ein Grabstein und ein guter Mannensitz zu verkaufen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a17,"76. In No. 187. an der Rebgaß sind aller Sorten Chaßflinten, Kugelbuchsen und Pistolen zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a18,"77. Eine Parthey Cigarres de Virginie  mit ganz neumodischen darein geflochtenen Mundstucken von Strohhalm, welche den Vortheil haben, sowohl den Tabak zu lübtilisiren, als auch die Cigarre bis an ihr Ende brauchbar zu machen; in Pa- quetern zu 20 Stück, à 10 Batzen das Paquet, im Berichthaus in Commission zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a19,"78. Zehen ferndrige Leghühner und ein Hahn um billigen Preis in No. 753.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a2,"61. Eine sehr bequeme und solide Reise-Chaise  welche auch in der Stadt zu gebrauchen  und in ganz Deutschland, mit 2 Pferden ngeführt wird, um bll. Preis.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a20,"79. Auf E. E. Zunft zu Webern sind Krebse zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a21,"80. Bey Frau Grunauer bey der Münz sind fette Ganse und Enten zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a22,"81. Vor dem Spahlenthor an der Schützen:  matten Strasse ist ein in gutem Stand befindlicher Rebacker und Gärtlein von circa einer Juchart, nebst dem von Gott zu erwartenden schönen Herbst, und einem aufgemauerten Häuslein von 2 Stuben, Küchelein, Kellerlein, Trotte und was der Augenschein zeigen wird.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a23,"82. Bey Mstr. Krey an der Gerbergaß ist ein feiner schwarz tüchener Mantel um bll. Preis in haben-","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a24,"83. Eine schöne einschläfrige Madratze um bll. Preis zu No. 479. am oberen Spah- lenberg zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a25,"Hingegen wird zu kaufen begehrt.","1804-07-12","1",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a26,"1. Vierzig à 50 Schuh noch brauchbave Dach- kähnel, ist sich im St. Kiara Hof, N. 195 anzumelden.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a27,"2. Eine Einfassung zu einem Hünerhoof, mit Eisendrath geflochten, und ein soviel als neues Einfarth-Thor, circa 13 Schuh breit.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a28,"3. Eine Stecken-Flöte, oder zu ver- tauschen gegen folgende Jagdflinten, die auch zu verkaufen sind: als eine Steckenflinte von Coulaux, eine mit doppelten Lauf ganz neu, eine einfache mit spanischem Lauf und Schloß und eine Breschianer mit eingelegter Arbeit.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a29,"4. Wer ein noch gutes brauchbares Aeschen- tuch und ein Glette-Tuch, wie auch einige Wasch- und Schwenk-Züber zu verkaufen hat, der kann sich in No. 1223. in der St. Albanvorstadt anmelden.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a3,"62. Bonne voiture de voyage à 6 places avec coffre & vaches, Tadresser à l'hötel de la Couronne à Bale.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a30,"5. Ein noch guter Kachelofen samt Fuß und Platten.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a31,"6. Ein Paar saubere goldene Frauenzimmer- Ohrenring, mittlerer Größe, könnten nebst äusserstem Preis ins Berichthaus gesandt werden.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a32,"7. Thelemac in italienischer Sprache. 8. 100 Saum in gutem Stand sich befind- liche Faß 8, 10, 16 à 20 Saum haltend.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a33,"9. Man sucht einen noch guten Wollen Wolf.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a34,"10. Ein soviel als neuer eichener Bogten 7 à 8 Saum haltend.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a35,"11. Ein kleines kupfernes Distilier-Brennhäfe- lein.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a36,"12. Ein 7 bis 8 säumig oval Weingrünes und wo möglich in Eisen gebundenes Stücklein Faß.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a37,"13. Wer Eisen-Gewichtstein von 1, à 10, 12 bis 25 tB zu verkaufen hat, beliebe den äussersten Preis und Ort schriftlich im Be- richthaus anzugeben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a38,"14. Ein noch in gutem Stand befindlicher Weingruner Führling 10 à 12 Ohmen haltend um billigen Preis.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a39,"Es wird zum Ausleihen offerirt:","1804-07-12","1",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a4,"63. Einige Forte piano zu 4 Pedalen und doppelter Mechanik von dem besten Meister . alle sehr gut und solid gearbeitet, worünter . eins ganz von MahagoniHolz ist, auch findet man allda gute Violinen, eine Alt . Violei Violoncelle und ein sehr guter Contre Baß, wie auch gute Clarinette garnirt und ungarnirt von B. C. und F octav um bll. Preis in No. 387.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a40,"1. In der Eschenvorstadt ist ein Losament auf Herbstfronfasten zu beziehen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a41,"2. Im Schlößlein in Binningen sind einige Zimmer den Sommer hindurch zu verlei- hen; auch hat man allda gute Gelegenheit zum Baden.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a42,"13. Bey Mstr. Tschopp, Gypser im Gerber- gäßlein ist ein beschlüssig Losament an Mann und Frau ohne Kinder auf Herbst- fronfasten zu beziehen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a43,"4. In No. 1532. nahe beym Rheinthor ist ein angenehmes Losament von heiterer Stube, Küche, Kammer, Platz zum Holz und was der Augenschein zeigen wird auf Herbstfren- fasten an ehrbare Leute zu verleihen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a44,"5. In No. 690. am Leonhardsberg ist eine Stube und Kammer auf künftige Herbstfron- fasten zu beziehen, wofür sich in No. 135. in kl. Basel anzumelden, auch ist allda ein Keller, gleich zu beziehen.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a45,"6. Une boutique & une chambre garnie à louer au marché aux poisson No. 150.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a46,"7. Ein heiter Losament, ebenes Fusses, von Stube und Nebenkammer, Küche und Brunnen, gleich oder auf nächsie Fronfasten zu beziehen, in No. 1702. im Schnübelgäßlein.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a5,"164. Bey Mstr. Heinrich Bientz, Küfer zu St. Elisabethen ist ächtes frisches füßes Kirschwasser zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a6,"65. Eine soviel als neue Geldkasse um sehr billigen Preis.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a7,"66. Schöne massiv nußbaumene neue zwey- thürige Kästen, massin nußbaumene Camo- den und Nachttischlein und eingelegte Tisch sind würklich wegen Mangel Platzes in bill Preise zu haben.","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a8,"167. Bey den Schwestern Wegner an der 3. obern Gerbergaß ist eine Parthey extra schöne Frauenzimmer und Kinder-Stroh- hüthe nebst Strohblumen frisch angelangt, und zum Auslesen zu haben, wie auch eine 9 Parthey fadene Spitzen, und noch eiwas lederne Handschu, alles um billigen Preis","1804-07-12","",""
88a2ca5b-e271-54d7-9859-b3a155942a65/a9,"168. Beym Gärtner Laubheim im Ungeli kann man Zweyer Wein, die Maas à 4 Batz. haben.","1804-07-12","",""
8951f146-cbd0-5b61-af73-17cec808698c/a0,"s wird zum Verkauf angetragen: l-","1804-09-20","1",""
8951f146-cbd0-5b61-af73-17cec808698c/a1,"Ein neumelkigter Esel mit dem jungen zu rkaufen oder zu verleihen.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a10,"Bey J. L. Tholnmen, No. 1702. im Schnabelgäßlein und im Berichthaus ist von der bekannten extra guten schwarzen Hinten, die Buteille à 10 Batzen zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a11,". In der Säge-Mühle in kl. Basel sind gute junge fette Enten, das Stück um 12 Batzeß. zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a12,"13. Ein beynahe ganz neues vierrädriges ge- decktes Gefährte mit ganzem Rank, aufs solibeste verfertiget, zu 1 oder 2 Pferdten eingerichtet.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a13,"Ein neu einspännig sehr leichtes Chäßlein 14. Ein tannen Tischblatt samt 2 Schrägli, eine eichene Krauistande samt Deckel und ein rundes Bauchhüttemlein aus Mangel Platzes.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a14,"15. Eine saubere compendiose lange Fisch- ruthe um billigen Preis.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a15,"16. Eine Parthey englisch Pflaster, von ver- schiedenen Farben, um billigen Preis.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a16,"enseiben an einen recht guten Meister zu 17. Beym alt Stadt-Constabler Soein ist über diesen Herbst Feuerwerk zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a17,"nd wohl gehalten wurde, das Nähere ist 18 Bey Heinrich Haag ist zu haben, Damen- Calender von Huber, Pfeffel und Lafontaine für 1805. à 2 fl. 24 kr.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a18,"Bey Fr. Wittib Hu ber auf dem Fisch- 19. Eine neue einschläfrige Madratze und ein großer Spiegel mit vergoldter Rahme und Aufsatz.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a19,"ngelangt, welche wenn Stückweise genom- 20. Nouveau dicfionnaire francois et anglois et anglois et francois de Mr. Louis Cham baud, corrigé et coisidérablement augmenté par lui et par Mr. J. B. Robinet.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a2,"nd ein Bernerwägelein mit einem verdekten itz, in Arlesheim beym Sattler Schmidlin. Schöne Canarie-Vögel, das Paar zu 40 atzen.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a20,"ehr beliebte Art engl. Hosenzeug, welcher 21. Im Rerichthaus sind mehrere neue silbernes  und eine goldene Repetir-Uhr in Commission zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a21,"22. Eine ganz neue zweyschläfrige Madratze, 7 Blatt blau u weisse Umhäng 54 Ellen lang, 1Fauteuil, 1 schön eichen Tischlein, i gelb einthürig Kästlein und ein ganz neu Unter- Bett mit Anzug.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a22,"23. In No. 1525. auf dem Fischmarkt stehen zu verkaufen: ein Kasten, ein Mehlkasten, ein Schreibtisch, 1 Tisch, Sessel; Küche- kasten, Bänk und Züber, ein Geldstock, nebst andern Sachen mehr, aus Mangel Platzes, so wie auch eine Waage nebst Ge- wicht.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a23,"24. Eine soviel als neue große Zitter um billi- cum 55 fig. 6Bz. Dictionnaire géographi- gen Preis, in No 714. am Leonhardsberg.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a24,"25. Im St. Johanniterhaus No. 1. sind von jetzt an verschiebene der besten Sorten Erd. äpfel, der Sack à 24 Batzen, das ist der große Sester um 8 Batzen zu haben, wenn des alt und neuen Testaments, 8. 3 Batz. sechs oder mehr Säck zusammen genommen werden, würden sie auf Begehren fürs Haus geliefert.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a25,"26. Im Bischoffischen Buchladen sind folgende 3 Bz. Geschichte Carl von Burgheim, und Bücher in- 4 gebunden zu haben: Brand. mülleri Ana ylis Evangeliorum, etc. Bafil. 24 ler. Brastbergers Orbnung des Hetis, Heils-Güter des neuen Bundes, in 3 5 Pred. Musicilische Kapsodien, 3tes Heft, 4. 3 Btz währende Practic. 18 kr. Burmanns Aus- legung des Buchs Josux, Richter u. Ruth. 48 kr. Bynai gekreuzigter Christus. ltem Biermanns Ausleg. des Prof. Zachariä. 2fl. 30 kr. Bynkersheeck Observationes Juris romani. Libei l2. ltem Spanhemi Orbis romanus. 4 fl. Heilige Canzel-Reden von dem göttl. Berufe D. M. Luthers und anderer Mitgehülfen zur allgemeinen Kirchen- Reformation. 40 kr. Cloppenburgi Opera omnia theologica, 2 Tomi. Amst. 2 fl. Cocceii comment. in Evang. Joh. Epist. ad Rom. et Ephes. 1 fl. 30 kr. Confession de foi des Eglises de la Suisse réformée. Berne. 48 kr. Fischers christliche Sittenkunst. 1 fl. Gernlers 30 Buß- und Warnungs-Predig- ten. 1fl. Le Grand Institutio Philosophis. 40kr. Grynai Vermahn. an alle reformir- ten Kirchen in Europa. 18 kr. Hagens 61 Buß- und Bettags-Predigten. 1fl. Ham- burger Patriot, 152 Stück. 1fl. Hanfelds Pfälzischer Catechismus. 30 kr. Hebenstreits Erkl. griechischer Wörter von Krankheiten menschl. Cörpers. 1fl. Heguers von der Selbst-Entleibung, nebst ter Pred. von Ulrich darüber. 18 kr. Heiteagers Mark und Kern der christl. Gottsgelehrtheit. 1fl. Auch kann man daselbst neue Hauskalender, in-4. haben auf das Jahr 1805 von Luzern, à 8 kr.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a27,"27 Bey Christoph Winkelblech, No. 102. sind folgende gebundene Bücher zu haben: Observations fur les Antiquités d'Hercula- num, avec 40 planches, 8. 30 Bz. Briefe über die wichtigsten Wahrheiten der Offen- bahrung, 8 3 Btz. Errleben Naturlehre, mit Kupf. 8. 10 Btz. Wursteisens Basler- Chronick, fol. 45 Btz. Historia 0 vita di Elisabetta Regina d'Ingilterra, 2 vol. 8. que portatif, par Echatd, 8. Frzb. avec 3 Cartes. 10 Bz. Schubarts Leben und Ge- sinnungen von ihm selbst geschrieben, mit Kupf. 8. 2 Bd. 12 Btz. Kirchengeschichte Relkenbrechers Taschenbuch eines Banquiers und Kaufmann, 8. 5 Btz. Anecdotes ga- lantes et litteraires, 2 vol. 1Bd. Frzb. 8. Emilie von Rosenau, 4 vol. 8. 20 Bz. Ra- mi questiones geometriz, cum fig. 4. 4 Bz. 1 Lettres historiques et galantes, ouvrage cn- in 35 Pred. Strat. 1 fl. 52 kr. Brastbergers tieur, 5 vol. Fizb. 15 Bz Schubarts 2fl. 24 kr. Brunnmüllers geistl. immer- Hlistoire de Frèdérie Quillaume, roi de Prusse, 2 vol. 10 Bz. Tabellen über die 13 alten Schweiter Cantone, fol 3 Btz. IHomme dictionpaire portatif; 8. Ftzb 10 Bz. Ge- neral-Histurie Car des V. fol. 6 Btz. Le 42. 14 à 15 Wägen wohlverwährter Roß- und Spectacle de la Nature, ave- de belies plan- ches, 8. Amsterd. 4 vol. 40 Bz. Les fron- Cartes, fol. 10 Bz. Les fables de la Fon- taine, avec planches, 8. Frzb 20 Batzen Vestigii della antiquita di Roma, 4 50 plan- ches 20 Bz. Oeuvres de Mr. St. Eyremont, 8. Frzb. 7 vol. 20 Bz.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a3,"Der Besitzer eines sehr schönen und vor- eflich dreslirten Wachtel-Hundes, der diesel rt Jagd zu quitiren genöthigt ist; wünschte erkaufen, wo der Hund fleißig gebraucht ey dem Conducteur der Arauer Diligence u erfragen.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a4,"tarkt ist dermnalen eine beträchtliche Parthey ngl. Persiennes im neusten besten Geschmack nen zu äufferst biligen Preisen verkauft erden; desgleichen extra schöner gestreifter ind glatter Bazin und Gingham, eine neue ch sowohl durch Mode als Nützlichkeit in lusdauer doppelt empfiehlt.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a5,"Bey Daniel de Benediet Merian st nebst seinen gewöhnlichen bekannten füh- enden Waaren sehr schöne Hamburger- Volle von verschiedener Qualitat, so wie uch extrafeine weisse und gefärbte englische Banmwolle zum stricken angelangt und in nöglichst biligen Preisen zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a6,"Ein circa 131äumig Stücklein Faß von ingearbeiteten Holz um billigen Preis, bey Christoph Vonkilch älter, Küfermeister an der Gerbergaß No. 644.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a7,"Ein doppelt Grab, mit zwey Steinen, frisch ausgemauert, in der St. Martins- Kirche, ist sich bey Cand. Engler anzumelden.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a8,". Bey J. J. Erlacher an der Crenzacher- strasse sinld zwey gute Stücklein Faß von 25 und 22 Saum haltend zu haben.","1804-09-20","",""
8951f146-cbd0-5b61-af73-17cec808698c/a9,"Bey Friedrich Weitnauer, Glockengiesser, ist eine starke neue eiserne Trottspindlen samt einer meßingenen Mutter zu einer Weintrotte zu haben.","1804-09-20","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a0,"6. Ein großes Silbermännisches Clavier, mit 2 Registern und einigen Veränderungen Mangel Platzes um billigen Preis.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a1,"Es wird zum Verkauf angetragen:","1804-07-26","1",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a10,"10. In der Holdeneckerschen Leihbibliothek ist neu angekommen und zu haben: C. G. Kramer, der schöne Flüchtling. 52 kr. Dessen der Domschütz und seine Gesellen. 2 Thle. 1 fl. 48 kr. Kotzebues Chroniken. 48 kr, Ludolphs Lehrjahre, vom Verf. der Urne im einsamen Thale. 3 Thle. 1 fl. 40 kr. J. J. Engels Schriften, 8r hr und letzter Thl. oder Ideen zu einer Mimik. 2 Bde. mit 59 schönen Kupfrn. 4 fl. Starkes Gemälde aus dem häusli- chen Leben. ; Thle. 3 fl. A F. Büschings Vorbereitung zur europäischen Länder- und Staatenkunde. 6te Auflg. herausgegeben von Prof. Norrmann. 3 fl. Neuerfundene Kopiermaschine für Maler und Zeichner. mit 1 Kupfr. 12 kr. Auch ist daselbst ein Catalog vou 500 neuen franz. Romane zu 4 kr. zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a11,"11. Bey Samuel Uebelin, Sattler, an der Freyenstrasse ist ei schönes Chaisenkästlein zu vier Personen zu verkaufen; oder so sich aber kein Liebhaber dazu Kidet, sucht man ein sauber Landwirth-Wägelein mit Federn dazu zu kaufen.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a12,"12. Ein ganz vollständig einschläfriges Bett samt einer neuen Bettlade, circa go tb extra schönes Roßhaar, ein schönes Marmor- Plättlein, wäre dienlich für unter ein Tru- französisch Camin zu stellen.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a14,"13. Im Berichthaus sind einige Canarievögel, Mäunlein und Weiblein, von der ersten Brut in Commission zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a15,"14. Stücker- und Brosamen-Zucker untereinan- der à 8 1/2 Batzen, und extra gute Chocolade, mit und ohne Zucker à 16 Batzen das Pf. in No. 1677. an der Huthgaß.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a16,"15. In der Schweighauserschen Buchhand- lung ist zu haben: Doktor Lavaters Ab. handlung über den Nutzen und die Ge- fahren des Badens der Jugend an freyen Orten, undleiner Anleitung, wie man im Wasser Verunglückte behandeln soll 8. 1804. 20 kr. Die Leiden des Amtmanns zu Morgendorf. 1r Theil. 8. 1804. 2 fl. Lesebuch für gute Kinder, von einem Kin- derfreund, mit illum. Kupfern. 8 1804. 40 kr.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a17,"16. Ein circa 8säumiges Stück Faß in Eisen gebunden, nit Schrauben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a18,"17. Zwey große eiserne Häfen samt Deckel; 2 Bauch- und eine Fleischbütte, 2 Sauer- gel Männlein und Weiblein. kraut-Standen, ein dreythüriger Kasten, dienlich für das Gesind, ein Trog für circa 2 Sück Haber, ein tannener Tisch schöne brodirte Chemisetten und Negligé- grüne Bettlade, Kinder-Bettlädelein mit und ohne Schwingen, ohngefär 6 Saum ordinary Tischwein, und eitliche Führling Faß in Eisen gebunden.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a19,"18. Eine gute noch stehende Weintrotte nedst Parapluie angekommen. 2 von 6 bis 8 Saum haltende Weinbög- ten samt Trott-Geschirr und Schräglein alles in bestem Stand.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a2,"1. Verschiedene gute Weingrüne Stücklein Faß von 25, 14, 12 bis zu 4 Saum haltend.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a20,"19. Es ist hier angelangt von der ächten aprobierten russischen Saiffen-Kugel, welche wegen ihrer Güte an verschiedenen Höfen Deutschlands ungemein voegezogen wird, sie dienet vortreflich die Haut des Angesichts zu verfeinern, sie macht dieselbe zahrt ind weiß wie Schnee und vertreibt alle Unrein g- keit und macht die Somerflecken zu verlern, Spitzen, die Elle zu 40 Batzen, im Be- wegen der Güte wird sie sich selbsten recom- 10 Btz. im Berichthaus zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a21,"20. Folgende Sachen sind bey Christaph. ein sehr gutes etliche 50 Klafter langes Winkelblech in No. 102 zu haben: 7 artige gedruckte Academie-Stücke à 6 Btz. Schö- ne gezeichnete Academie- Stücke, das Stück 1 à 3 bt. Das Gastmahl der Mahler in . Basel radiert 6 Btz. General Wolf von  Falkeisen gestochen. Paris. 1789. 1 Rthlr. meaux, und ein großer Spiegel auf ein Zwey schöne Altäre. Fol. 10 btz Die Abnahme Christi vom Kreutz, durch San-  drat. fol. 6 btz.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a23,"21. Eine Parthey leere Krüg.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a24,"22. Im Spezierladen am Todtengäßlein sind wiederum frische Fuhren Selteser, Schwal-  bacher und Fachinger Wasser angelangt.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a25,"23. Aechter 1802r Wein von Efringen, der Saum à 101 Rthlr.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a26,"24 Zwey noch so gut als neue Clarinette.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a27,"25. Einige Wagen verwährter Roßbau um  bll. Preis in kl. Basel zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a28,"126. Bey Christian Brändlin an der Huthgaß i No. 1727 ist nebst seinen schon bekannten  Wollenwaaren, Kölsch, Bett Barchet, 3. Rübelizeug, Flächsen und weiß Ristentuch, Fürtücher Zeug, Halblein, Zwilch und andere Artitel, wie auch schöne Indienne  und Persienne, Bordüren, Halstücher und Resten; auch wiederum eine Parthey schö- n nes Fayence-Geschirr angelangt, alles in sellr bll Preis zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a29,"27. Eine Parthey schöne junge Canarie Vö-","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a3,"5. Gute fette Spanserkel sind bey Mstr. Fininger dem Hufschmidt zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a30,"28. Bey den Schwestern Wegner an der oberen Gerbergaß sind frisch verfertigte zum Zusammenlegen, Nachttischlein, ein Hauben wie auch Kinderhauben zu äusserst billigen Preisen zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a31,"29. Bey Samuel Haag an der Huthgaß sind wiederum von den schon längst nach- gefragten flächsenen und wachstüchenen","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a32,"30. Eine mittelgroße Weintrotte.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a33,"31. Eine soviel als neue complette Uniform für unter das Stadt-Regiment.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a34,"32. Bey Frau Krug bey der Post kann man wieder extra gute halb und ganz gebleichte ristene Haustücher haben, wie auch ge-  stickte Hauben und Halstücher, große und kleine apretirte Lutere mit weissen Bördlein und schöne Spitzen alles in billigem Preis.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a35,"33. Ein Stücklein ächte schöne Brabanter richthaus in Commißon.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a36,"mendiren, die Kugel wiegt sechs Loth und 34. Hundert, zwanzig bis 130 alt mäßige dauret zwey Monat, und das Stück kostet Mans und Halbmaas Buteillen zusammen genommen à 5 Kreutzer das Stück und 11. Blunderseil für 6 tB.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a37,"35. In der Buchdruckerey zum Korb ist zu haben: Almanac de Cabinet pouf l'an à1 13 de la république frangaise, du 83. Sept. 1804 au 22. Sept. 1805. dem nun auch die Wochen- und Namenstage der gewöhn- lichen Zeitrechnung beygefügt sind. Das Dutzend à 48 kr. stückweis à 6 kr.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a4,"3. Fünf in Eisen gebundene Meingrüne Faß circa 130 Saum haltend um biligen Preis.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a5,"4. Ein soviel als ganz neuer nußbaumener zweythüriger Kasten, ein dito Secretair mit zwey Schubladen, ein Waagbalken worauf man einerseits 18 à 20 Centner wägen kann, und neues Roßhaar, das tB à 4 Batzen, alles um billigen Preis in No. 675. bey Georg Weiß an der Gerbergaß.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a6,"5. Zwey sehr geräumige und neue Badkästen um billigen Preis.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a7,"7. In Ro. 187. an der Rebgaß in der kleinen Stadt sind zwey saubere Canape und 4 Fau- geuils von Jonc um sehr biligen Preis, auch ist allda ein dreyjähriger sehr guter Trüffelhund zu haben.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a8,"8. Eine neue Frucht-Rennle um bill. Preis.","1804-07-26","",""
897e2e76-f4fa-5caf-b3a3-b46b198d0a37/a9,"9. Leichenrebe by der Beerdigung des Hrn. Doctor Theobald Singeisen in Riechen.","1804-07-26","",""
8a16dac2-9a54-50c3-b1d3-3e5e14c2d790/a0,"ben, wohnt in No. 1736. auf dem Korn- markt.","1804-03-08","",""
