id,text,adcontent,adtype,finance,keyword,date
eec2a827-16c1-50b3-9b3c-269570765a72/a5,"13. Etliche saubere Kästen, breite und schmale nußbaumene Bethladen, nußbaümen und tannerne Wiegen, nußbaumene Brodtröglein samt 2. andern Tröglein bey Mstr. Emanuel Brodbeck hinters Rümlins-Mühl. ","02hausrat,06ding","01biete","01kauf","0","1754-07-18"
eec2a827-16c1-50b3-9b3c-269570765a72/a6,"12. Ein Beyfang vorm St. Paul-Thor an der Hägenheimer Straß samt einem gemaurten Haußlein mit Korn und Gersten schon angeblumt von ungefehr 7. und ein halb Jucharten. Item ein Acker von 6. und ein halb Jucharten, das Rannenfeld genannt, auch mit Korn angeblümt, weßhalben sich bey Mstr. Leonhard Oser dem Metzger anzumelden. ","08immo","01biete","01kauf","0","1754-07-18"
eec2a827-16c1-50b3-9b3c-269570765a72/a7,"11. Ein Nest voll junge Canarie-Vögelein, noch blind zum Abrichten, bey Mstr. Jacob Bischoff dem Sattler beym Stor ","07tier","01biete","01kauf","0","1754-07-18"
eec2a827-16c1-50b3-9b3c-269570765a72/a8,"0. Zwey verlegte Stucklein-Faß ohne Reiff, eines von 18. das andere von 14. Saumen, in 8 billichem Preis, im Berichthaus ohne Entgeldt zu erfragen. ","06ding","01biete","01kauf","0","1754-07-18"
eec2a827-16c1-50b3-9b3c-269570765a72/a9,"8. Zween Weibersitz im Münster, der eine unter der Orgel gegen der Cantzel uber, der anderes im langen Banck in der Mitte beyder Rösten, wären im Mangel eines Kauffers auck ","09kirchenstuhl","01biete","01kauf,02miete","0","1754-07-18"
05740afc-885d-5ca3-9e82-7cfed864cd55/a1,"Ein wohlgelegener Mannensitz in der St. Leonhardskirch gerad vor den Pfarrstühlen entweder zu verleyhen, oder gegen einem wohlgelegenen Weibersitz in der Münsterkirch Revers-weiß zu vertauschen, ist nach Belieben anzutretten. ","08immo","01biete","02miete,03tausch","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a10,"Ein Spiegel ohne Fehler 3. Schuh hoch und 2 2. und ein halben Schuh breit mit oder ohne Rahmen. ","02hausrat","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a11,"Ein Dutzend gantz glatte nußbaümerne soviel als neue Lehnstühl. ","02hausrat","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a12,"26. Zween runde eicherne Tisch; wären gut für einen Wirth, im Berichthaus ohne Entgelt zu erfragen. ","02hausrat","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a13,"25. Ein sopiel als neuer kupferner Wasserkessel zween Züber haltend. Item eine extra gute Siegfriedische Gold- oder Seiden-Waag, im Berichthaus zu erfragen. ","06ding","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a14,"9. Die Mosische Behausung der guldene Eglein genannt an der Gerbergaß ist entweder zu verkauffen oder zu verleyhen, und sich darum entweder bey Herrn Hersperger an der Freyenstraßl oder bey Herrn Hans Jacob Keller an der Huthgaß anzumelden. ","08immo","01biete","01kauf,02miete","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a15,"18. Etliche saubere Kästen, breite und schmale nußbaumene Bethladen, nußbaümen und tannerne Wiegen, nußbaümene Brodtröglein samt 2. andern Troglein bey Mstr. Emanuel Brodbeck hinters Rumlins-Mühl. ","02hausrat","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a16,"Ein Beyfaig vorm St. Paul-Thor an der Hägenheimer Straß samt einem gemaurten Haußlein mit Korn und Gersten schon angeblümt von ungefehr 7. und ein halb Jucharten. Item ein Acker von 6. und ein halb Jucharten, daol iannenfeld genannt, auch mit Korn angeblümt, weßhalben sich bey Mstr. Leonhard Oser demf anzumelden. 34 ","08immo","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a17,"16. Ein schwarß Drap de Dames Kleyd, Junten, Tschopen und Fürtuch, vom allerfeinsten Tuch, noch so viel als neu, im Berichthaus ohnel Entgeldt zu erfragen. ","01textilien","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a18,"24. In der Stifft zu St. Peter ist guter weisser Margräfer-Wein von Ao. 1752., den man bis daher à 6. Trente sols erlassen, nunmehr à 5. Pfund der Saum zu verkauffen, und nach Belieben Saumweis zu haben. ","03lebensmittel","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a19,"Es sind verwichenen Montag die Freyenstraß hinunter uber den Kornmarckt durch die Eysenund Schneidergaß bis ins Klein Basel verlohren worden, 1000. Granaten in ein Papier einge- wickelt, davor man dem redlichen Finder zwey neue Thaler zur Belohnung verspricht. ","03lebensmittel","02suche","04fundsache","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a2,"6. Wenn jemand ein eichern Camin-Thürlein samt Beschläg, auch zwo eicherne Thüren samt Beschläg zu verkauffen hat, kan im Berichthaus einen Liebhaber ohne Entgeldt erfragen. ","02hausrat","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a3,"Gefochtenes Eisen-Gewicht von ein bis auf 12. pfündige Steine, im Berichthaus ist der Liehgratis zu erfragen. ","06ding","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a4,"4. Wer eine Parthey Champagner-Bouteilles zu verkauffen hätte; kan im Berichthaus einen Liebhaber gratis vernehmen. ","02hausrat","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a5,"Ein stürtzerner oder kupferner Tachkänel à 30. Schuh lang, auch ein dito Rohr. ","02hausrat","02suche","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a6,"23. Im Berichthaus sind zu sehen und in bilichem Preis zu haben : Sechs silberne Löffel, Messer und Gabeln noch fast nen und noch feiner als Baßler-Löthig Silber zusammen 83. Loth wägend. Wie auch eine verfect gehende zoldene Uhr, für deren Guthe man ein Jahr lang garantiren will; offeriert auch mit der Bezahlung wegen beyden Stücken 6. Monat ohne Zins zu warten; der Preis von der Uhr ist 10. neue Louied Ors. ","02hausrat","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a7,"22. Frisch angesetzter extra guter Wiechselwein a ß 8. die Maas bey Herrn Emanuel Tschientschy an der Streitgaß. ","03lebensmittel","01biete","01kauf","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a8,"21. In dem Steinen-Kloster-Keller ist dato wiederum guter alter weisser Wein angestochen worden, der Saum à 5. Pfund und können alle Tag um halb 12. Uhr Müster davon bey Herrn Hans Heinrich Ritter abgeholt werden. ","03lebensmittel","04werbung","","0","1754-07-25"
05740afc-885d-5ca3-9e82-7cfed864cd55/a9,"20. Ein grüner Phaeton-Wagen zu zwey Persohnen nebst einem guten Pferd mit völligen Fahrzeug, zu erfragen im Mindern Basel beym Schaaf; auch sind daselbst optische Spiele zu haben. ","06ding","01biete","01kauf","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a1,"1. Auf Donnerstag den 15. Augusti künftigen Monats wird weyl. Herrn Theodor Brandmullers Frauen Wittib seel. neuerbaute Behausung zum guten Stein genannt, an der Gerbergaß gelegen, Nachmittags um 2. Uhren in der Behausung selbsten aufgeruffen und dem Meistbietenden uberlassen werden. Wer Lust hat solche inzwischen in Augenschein zu nehmen, kan sich bey Herrn Wllelm Linder an der Gerbergaß anmelden. ","08immo","03ankuendigung","07versteigerung","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a2,"6. Künftigen Montag als den 29. July wird in der Brandischen Gerberey im Rumpel eine Parthey Sool- und Kalbleder öffentlich aufgeruffen und den Meistbietenden überlassen werden. ","01textilien","03ankuendigung","07versteigerung","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a3,". Künftigen Mittwoch ist beym Riehemer-Thor wieder frisch gebrauter Kalch und rothe Waar zu haben. ","06ding","01biete","01kauf","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a4,"4. Zu End dieses Monats July werden die bekannten Fayence-Händler von Lüneville mit allerhand neuer Waar hier eintreffen, und ihren Verag, wie gewöhnlich bey Herrn Joh. Heinrich Schwartz Seckler auf der Eisengaß haben. ","06ding","03ankuendigung","","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a5,"2. Bey Herrn Emanuel Büchel an der Streitgaß ist zu haben: Das eilfte Stück der Historischen und natürlichen Merckwürdigkei. ten der Landschaft Basel, von Schauenburg, Muntzach, Frenckendorf, Räsern, Fülinsdorf, Schönthal und Gibenach, samt 3. Kupferstichen und einem Register uber die Abhandlungen vom Liechtstahler-Amt à 15. ß. das gantze Eremplar von allen eilf Stücken à 6. Pfund 10. ß. 6. dn. ","05drucksachen","01biete","01kauf","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a6,"Bey Herrn Remigius Fäsch können die Zugisten der letsten Claß der siebenden DortmunderLotterie durchsehen und die Gewinnste abgelanget werden; auch seynd bey ihme wieder frische Loose zur achten Dortmunder-sehr favorablen 5. lassen-Lotterie zu haben, solche bestehet in 20000. Loosen, und 12076. Gewinste, hiemit 2076. Gewin mehr als Fehler; darinnen seynd 15000. 8000. 5000. 4000. 3000. 2000. 1000. Gulden, nebst vielen anderen ansehnlichen Preisen zu gewinnen. Ferner seynd bey obigem Herrn Fäsch auch Loose zu haben zur vierten grossen Offenbacher-Lotterie in sechs Classen bestehende, davon die erste Claß, wie auch von der Dortmunder obgemeldten 8ten Lotterie den 30. nächsten Seytembris wird gezogen werden; diese sehr favorable Reichs-Lotterie bestehet aus 50000. Loosen worunter 25190. Gewinste, hiemit noch lang kein Fehler gegen ein Treffen; auch kan ein Billet in allen 6. Classen grosse Fortunen machen; und seynd darinnen 70000. 50000. 40000. 30000. 20000. 15000. 12000. 10000. 8000. 5000. 4000. 3000. 2500. 2000. 1500. 1400. 1200. 1000. Gulden, nebst noch vielen andern onsiderablen Preisen und Premien zu gewinnen, davon die Plans alle Erlauterung geben werden, Brieff und Geld beliebe man francs einzusenden. ","15lotterie","01biete,04werbung","01kauf","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a7,"3. Au den 12. Augst. gel. GOtt Nachmittag um 1. Uhr, sollen Mstr. Abraham Eglin des Zimmermans seel. zwey hinterlassene Hauser, das eine in der neuen Vorstadt, einseits neben Frau Hagenbachin, anderseits neben Herrn Doctor Schmieds seel. Jgfr. Töchter gelegen; das andere in Klein Basel an der Uthengaß bey der Linden, einseits neben Mstr. Pfister dem Gärtner, anderseits neben Mstr. Schöners gelegen, in der Behausung in Klein Basel aufgeruffen und den Meistbietenden, mit Anbietung freyen Kaufs uberlassen werden; diejenigen welche solche Hauser unter dieser Zeit besichtigen wollen, belieben sich bey Mstr. Abraham Eglin an der Uthengaß ","08immo","03ankuendigung","07versteigerung","0","1754-07-25"
581b53db-59c4-5601-8d75-2a22a127364f/a8,"8. Da nun die erste Claß von der 2ten armen Lotterie der Stadt Biel in der Schweitz Montag den 1. July offentlich vor sich gegangen, so seynd die Ziehungs-Listen bey Herrn Johannes de Jeremias Rißler in Mühlhausen denen respectine Herren Interessenten zu dero Diensten, als auch die in dieser Collecte heraus gekommene Preise oder Gewinn können von ihme bezogen werden, wie nicht weniger ein gedruckter Erat, sowol derienigen Loosen so in dieser Claß heraus gekommen, als derjenigen, so darinn geblieben, und folglich in die zweyte fallen werden, da dann sich ergiebet, daß von 1000. Losen 113. betragend 15 9. Francken heraus gezogen worden; so daß in der zweyten Claß 1887. gute Loose samenthaft sich auf 58481. Francken belauffend seyn werden, anstat der im Plan versprochenen L. 40000. welches folgsam die Vortheile dieser Claß namhaft mehret; die Herren Juteressen- ten werden ersucht mit Erneuerung dero Billets nicht zu saumen, wiedrigen fahls solche der Lotterie anheim fallen, übrigens stehen den Herren Liebhabern noch Billets zur aten Claß dieser Lotterie à L. 6. oder 60. Schweitzerbatzen zu Diensten, und ist sich darum bey obigem Herrn Rißler in Muhlhausen in Zeiten anzumelden, weilen dem Ansehen nach derselben Werth steinen muß. Brieff und Geld beliebe man Francc ","15lotterie","01biete,04werbung","01kauf","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a1,"9. Ein alhier in Condition stehender HandlungsBedienter verlangte gegen End Septembris sich in eine Drapperie oder dergleichen Handlung. in welcher Art er auch schon auswerts servirtl placirt zu sehen, und wäre sich nach ihme im Berichthaus zu erkundigen. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a10,"8. Ein Schlüssel mit einem krummen Bart, welcher von St. Urbans-Brunnen bis zum St. Johann-Schwybogen verlohren worden, uml dessen Erstattung freundlich ersucht wird. ","06ding","02suche","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a11,"l. Vergangenen Samstag 8. Tist ein ohngefehr halbjähriger Jagdhund männlicher Art ab der Peters-Schantz verlohren gegangen, gelb braunerl Farb, wohl behenckt, ist er von ehrlichen Leuthen aufbehalten worden, bittet man durch das Berichthaus solches zu melden; solte aber jemand denselben entdecken, wurde man in alleweg gegen dem Entdecker erkanntlich seyn. ","07tier","02suche","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a12,"6. Hingegen ist ein silbernes Nadelbuchslein gefunden worden; wer die Façon davon und was sich darinnen befindet, beschreiben kan, demel soll es gratis ausgeliefert werden. ","06ding","01biete","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a13,"Vergangenen Sonntag 8. T. ist durch die St. Johann- Vorstadt, den Blumenplatz ab, durch das Cronengäßlein über die Rheinbruck ein KinderBolly mit blauem Damast und goldenen Spitzen einem Kind ab dem Kopf verlohren gegangen, für dessen Erstattung durch das Berichthaus eine schöne Belohnung offerirt wird. ","01textilien","02suche","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a14,"4. Hingegen ist ein gulden Hemder-Knöpflein gefunden worden, wer dessen Camerad aufweisen kan, dem solle es abgefolget werden. ","06ding","","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a15,"Vergangenen Montag Abends ist von dem Lufftgäßlein bis vor das St. Alban-Thor insl Weidengäßlein ein Kasten-Schlüssel verlohren worden, man offeriert dagegen eine Belohnung von 6. Batzen. ","06ding","02suche","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a16,"2. Vergangenen Samstag 8. Tag ist aus einem Haus eine roth geblumt versiennene Haube mit goldenen Spitzen entwendet worden; solte selbige irgendwo zum Verkauff angetragen worden seyn, so offeriert man gegen deren Erstattung nicht nur das ausgelegte Geld, sondernl auf Begehren auch das doppelte zu verguten. ","01textilien","05nachricht,02suche","04fundsache","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a2,"Ein artiger geschickter Mensch, der schreiben und lesen kan, auch hier schon einige Zeit in Arbeit gestanden, wünschete in eine Fabrique oder sonst zu einem Kauffmann zum packen und ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a3,"Eine hiesige Burgers-Tochter von ehrlichem gutem Herkommen, die allerley dem Weiblichen Geschlecht anständige Arbeiten kan, wünschete in einem Ehrenhaus als Magd in Diensten zu tretten, und ist im Berichthaus gratis zu erfragen. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a4,"6. Eine saüberliche Person aus dem Margräfischen, derer Kind ein viertel Jahr alt, offeriert ihre Dienste gleichfalls als Saügamme. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a5,"5. Eine hiesige Burgers-Tochter, derer Kind 8. Wochen alt, offeriert ihre Dienste als Saugamme. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a6,"4. Ein junger Mensch, welcher die Schreiberey erlernet, auch würcklich in Condition gestanden, suchet eine frische Condition in eine allhiesige oder auswärtige Schreiberey, oder in Mangel dessen anerbietet er seine Dienste im copiren, und ist solcher im Berichthaus gratis zu erfragen. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a7,"3. Ein junger Mensch von 20. Jahren, der frantzösich reden, schreiben, und rechnen kan, auch schon in einem Specerey-Laden in Zürich gestanden, wünschete in einem Laden oder sonst einer Fergstube unterzukommen. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a8,"2. Sieur Plaquard Megister der freyen Künstenf und öffentlicher Lector der Italiänisch und frantzösischen Sprache auf der Universität zu Basel, thut dem Ehrenden Publico zu wissen, daß er gesinnet sey, zum besten und grösten Nutzen hiesiger und anderer jungen Leuthen, die uch dieser Gelegenheit bedienen wollen, öffentliche Lectionen in diesen beyden Sprachen in dem Obern Collegio umsonft und ohne Bezahlung zu lesen; er findet aber für gut und nöthig, vorhero diejenigen Persohnen , die seine Lectionen frequentiren wollen, zu kennen, um sowol ihre Tüchtigkeit zu erforschen, als auch ihnen die Art und Weise ihrer Aufführung in denen Lectionen zu verdenten, und die Bucher, deren sie zu dem End benöthigt sind, anzuweisen; weßwegen man sich bey ihme aufs haldeste Sonntags nach der Morgen-Predigt bis gegen Mittag anmelden kan; er ist wohnhaft an der Gerbergaß in der Frau Wittib Beckin Haus. ","10arbeitsstelle","02suche","","0","1754-07-25"
6c887a67-b1da-5c23-ba62-90caf28fc872/a9,"1. Man verlangt in ein abgesondertes Losament in der Stadt einen Gärtner, deme man einf Stück Geländ darzu gabe, in billichen Condititionen anzunehmen, das mehrere ist im Berichtan ","10arbeitsstelle,08immo","01biete","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a1,"18. Diese Wochen ist jemand gesinnet zu Fischingen die Eselsmilch-Cur anzufangen, weßwegen man ein eigenen Esel mit sich führet, wer also Lust hätte wegen der gesunden Luft und schönen Aussicht dessen zu profitiren, könnte täglich ein Schoppen oder etwas mehr davon geniessen, das mehrere ist im Berichthaus zu erfragen. ","03lebensmittel","01biete","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a10,"Die letzte und 6te Claß der Offenbacher-Lotterie ist gezogen, die Listen davon bey Herrn Joh. Ulrich Socin alhier denen Herren Interessenten zu Diensten, wie auch die in seine Collecte gefallene Preise, bey welchem sich dißfalls anzumelden ist. Von entlegenen Orten sind Brieffe francs einzusenden. ","15lotterie","05nachricht","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a11,"9. Im Berichthaus ist zu sehen und in billichem Preis zu haben : 1. Eine accurat gehende Stockuhr, welche so wohl die Stunden, als Viertelstunden schlagt. 2. Eine goldene Minuten-Uhr mit doppeltem Gehauß. 3. Ein kleines Wandührlein. 4. Gantz rische Maußzeltlein, die Katzen und Mauß zu vertreiben. 5. Ein Modenfarber Rock von feinem Tuch noch so viel als neu, mit Seiden gefüttert ,; für eine wohlgewachsene Persohn. 6. Ein Rock für ein 12. jährigen Knaben. 7. Ein halb Dutzend Sessel von Tapetzerey-Arbeit noch so gut als neu. 8. Ein halb Dutzend ungemachte Sessel von Tapetzerey-Arbeit. 9. Ein grosser schöner Brillant mit 6. Nebensteinen. Ein dito mit 12. Nebensteinen. Zween kleinere dito, alles auf die neueste Art gefaßt. 10. Eine mößingene Caffee-Kanne, die ein und ein halbe Maas hält mit 3. Hänlein. 11. Allergattung baumwollene und tadene feine und geringere, wie auch ertra schö- ne galettene Mann- und Weiberstrümpf und baumwollene Kappen. 12. Eine Junten und Tschopen von geblümten Gros de Tours. 13. Ein Sattel und Zaum. 14. Dictionaire frangois de Pomey 2. Tom. 4tò. Cölln und Ffurt 1730. 15. Von dem feinsten Venetianischen Theriac in Büchsen. 16. Guter Thee Boe à 18. bz. das Pfund Lothweis à 1. Groschen. 17. Von dem bekannten guten Chocoladen à 10. bz. das Pfund. Ferner von dem allerfeinsten Levantischen Caffee, das Loth geröstet à 1. bz. wie auch von der bekannten schonen schwartzen Dinte à 16. bz. die Maas. 18. Von dem bekannten und approbirten Zahnpulver à 2. bz das kleinere und à 10. kr. das grössere Schächtelein. 19. Schwartze kleine Messer und Gabeln zu Collationen dienlich à 32. Batzen das Dutzend. 20. Eine Schachtel voll gestrupfte Seiden. 21. Eine kleine eiserne Cassa 1. und ein halben Schuh lang und 1. Schuh breit mit 3. Schlössern. 22. Ein noch so viel als neuer rother Rock von Droguet corde mit einem blauen etaminenen Futter, blauen Aufschlägen und silbernen Knöpfen, für eine Persohn von rechter Grösse, wäre auch für einen SchweitzerOfficier. ","01textilien,02hausrat,03lebensmittel,05drucksachen,06ding","01biete","01kauf","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a2,"17. Bey Mstr. Hans Michael Erlacher dem Küffer an der Rheingaß ist frische Bierhäfen zu haben ","06ding","01biete","01kauf","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a3,"16. Ein munterer junger Mensch ab unserer Landschaft, der wohl schreiben, lesen und Passementer-Arbeit versteht, wünschete in eine Fabrique oder sonst zu einem Herrn unterzukommen. ","10arbeitsstelle","02suche","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a4,"Auf ein allhiesiges Guth nächst bey der Stadt, 15. wird ein Lehenmann gesucht, welcher sich nicht allein auf Mattwerck, sondern auch auf Rebwerck wohl verstehen thut, man wird ihme billiche Conditionen machen, und ist im Beaus gratis zu erfragen. ","08immo","01biete","08pacht","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a5,"14. Es wird eine noch brauchbare Schabracke ohne Gold und Silber, es sey von was Farb es wolle, ausgenommen roth, zu kauffen begehrt, und ist sich bey Herrn Scholer Buchbinder deßhalben anzumelden. ","01textilien","02suche","01kauf","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a6,"13. Im Haus zum Bieber an der Greiffengaß im Klein Basel stehen zwey gewölbte Keller jel nach Belieben mit oder ohne Faß zu verleyhen: Auch sind daselbsten unterschiedlichel Fruchtschutten zu verleyhen, theils mit Blätlein, theils mit Dielen-Loden, als wovon der Augenschein in allem das mehrere zeigen wird, und sich derowegen bey Herrn Hans Taspar Krug im Bärenfelser-Hof zu St. Peter anzumelden. ","06ding,08immo","","02miete","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a7,"12. Da Herr Joh. Jacob Feyrabend zum öftern beschuldiget worden, daß er das HochEhrende Publicum bißweilen mit seiner Arbeit aufgehalten haben solle, so daß man Fremde anhero beruffen müßte; als thut er Herr Feyrabend dem Ehrenden Publico zu wissen, daß er dermahlen mit einem beruhmten LandschafftMahler, wie auch mit drey auf die neuestel frantzösische Art Vergoldnern versehen seye, so daß er nun im Stand sich findet, jedermänniglich mit aller Billichkeit und geschwinder accurater Verfertigung seiner Arbeit aufzuwarten. ","","04werbung","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a8,"111. Bey Herrn Joh. Heinrich Flick dem Buchbinder an der Freyenstraß sind Muster von Papier, die Zimmer zu tapetzieren, zu sehen, von veritabler englischer Arbeit, von verschiedenenl Sorten und Preisen, darunter sich befinden, die von dem feinsten Sammet ohne Anrührung derselben nicht können unterscheiden werden; das Stuck haltet 12. Engl. Vergen oder 33. und ein halben Schuh in der Länge und 20. frantzösische Zoll in der Breite, das mehrere kan man bey ihme selbsten vernehmen. ","","04werbung","","0","1754-07-25"
726e1e86-3a27-524e-b302-544d385c3a19/a9,"10. Mittwochen 14. Tag Abends den 10. July ist ab einer Kutschen ein Layd-Degen von dem Tyger bis zu unterst ans Baumlein verlohren gegangen, um dessen Erstattung der getreue Finder gegen einer proponierten Erkanntlichkeit ersucht wird. ","06ding","02suche","04fundsache","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a1,"Gestern Mittwoch bey St. Theodorn: Herrf Friedrich Füechter der Weinmann. ","","05nachricht","","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a2,"Fedem im Münster: Frau Ursula Merianin, Herrn Gerichtshr. Joh. Rudolf Forcardss gewesene eheliche Haußfrau. ","","05nachricht","","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a3,"Vergangenen Dienstag zu St. Peter: Mstr. Hans Georg Alt der Fischer. ","","05nachricht","","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a4,"24. Ein Freund verlangt die 4. Prospecte der Stadt Basel, wo möglich schon in Rahmen und Glas eingemacht, zu kauffen, und ist solcher in dem Berichthaus ohne Entgeldt zu erfragen. ","06ding","02suche","01kauf","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a5,"23. Ein Freund von rechter Länge möchte ein gefarbte taffete oder damastene Veste kauffen, wer eine solche hat, beliebe sie nebst dem nächsten Preis ins Berichthaus zu bringen. ","01textilien","02suche","01kauf","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a6,"22. Künftigen Samstag über acht Tag werden auf dem Richthaus der Mindern Stadt allerhand Theologisch, Philosophisch, Philologisch und Historische Bucher vergantet werden wovon Catalogi bey Herrn Stadtkaüfler Sulger zu haben. ","05drucksachen","03ankuendigung","07versteigerung","0","1754-07-25"
978cd091-93c0-5c69-bd49-df9fa7d20b24/a7,"11. In der Deckerischen Buchdruckerey ist nunmehro das neue Regiments-Büchlein Löbl. Stadt Basel denen Liebhabern zu Diensten. ","05drucksachen","01biete","01kauf","0","1754-07-25"
