id,text,adcontent,adtype,finance,keyword,date
258322f6-9218-5780-89fa-f93cf4f0146e/a21,"21 in dem Thurneysischen Buchladen ist gedruckt MarulaturPappier zu haden, die Ballen à 5. fl. oder das Riß vor einen halben Gulden. ","06ding","01biete","01kauf","03preis,05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a22,"22. Bey Herrn Jeremias Meyer demSpecierer in der Spalenvorstatt ist noch ein Rest von allerhand Bauholt vorhanden, wer dessen benöthiget, kan sich billichen Preises versiern, inmassen es um Platz zu machen zu thun ist; manmüßte aber keine Zeit versaumen. ","06ding","01biete","01kauf","04person,05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a23,"Herr Schnell der Zuckerbeck in der Hutgaß verlangt eine Parthey Mirabolanen zum Einmachen. ","03lebensmittel","02suche","01kauf","04person,05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a24,"5. Eine gute grosse Romaiiie oder Schnellwaag, daran man wenigstens zwantzig Ceniner wägen könne; wer eine solche zu verkauffen hat, beuebe es nur in dem Berichthauß nebst dem Preiß anzu zeigen. ","06ding","02suche","01kauf","0","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a26,"4. Ein oder zween Bäum gute dürre J um d ","06ding","02suche","01kauf","0","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a27,"5. Zwey Kutschen-Geschirr, samt zweyen Zäumen und übriger zunehörde, müssen aber noch sauber und gut, und weder alt noch abgenutt und verlegen seyn. ","06ding","02suche","01kauf","0","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a28,"Eine Summ von 1000. Pfunden à 3. pro Cento auf hiesige jute Sicherheit, kan glei wel thobe ","14finanz","01biete","02miete","03preis","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a30,"Für hiesige Ehren-Leuthe befindet sich in Mitte der Stadt ein aonorables zimlich grosses Losament oder gantzes Hauß an einem lustigen und wohlgelegenen Or ","08immo","01biete","02miete","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a32,"zwey Losamenter in einer braven und wohlgelegenen Behausung am Bäumlein mit einem Brunn in dem Hauß, dene man in den Wasserstein richten kan, wäre für zwey kleine oder aber für eine grosse Haußhaltung dienlich und auf Weyhnachten zu beziehen. ","08immo","01biete","02miete","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a33,"Eine Scheuer, Fruchtschüttenen, einige Kammern, und ein Keller , darinnen in circa 6o. Saum weingrüne Faß, entweder sammethafft oder zertheilt für flöchtende reuthe. ","08immo","01biete","02miete","0","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a34,"1. In der Nacht den 30. Heumonat jüngsthin ist aus zweyen verschiedenen Würthshäuseren in dem Baselgebeth aus dem einten ein grosser ährener Hafen, aus dem andern ein Deckbeitl samt zweyen keinlachen gestohlen worden. Man vermuthet es seyen selbige sonderlich der Hafen, an jemanden allhier zum auff gebracht worden; daferne nun solches bereits schon gechehen wäre oder annoch geschehenwurde, so bitten die veriehrenden Theile gantz freundlich, es möchten ehrliche Leuthe, alle diß Orihs nöthige Circonspection gebrauchen, damit sie wiedrum zu dem Ihrigen gelangen mögen; seynd auch erhietig alles etwan darfür Ausgelegte ","01textilien,02hausrat","02suche","04fundsache","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a35,"Vergangene Woche ist um die grosse Metzig herum ein weißgrauer Budelhund mit gestutzten Ohren verlohren gegangen; wer dene wiedrum an sein gehöriges Orth lüffert, soll eine gute Belohnung beziehen. ","07tier","02suche","04fundsache","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a36,"3. Verwichenen Samstag 14. Tag Nachmittag ist einer Frauen unter Zahlung des eingekaufften Fleisches in der grossen Stadt Metzig ein noch gutes kamelottenes Regentuch unter dem Arm weggenommen worden; und well man diejenige Persohn kennet, so es etwan der Spaß möchte gethan haben, als bittet man reundlich solches durch das Adresse- Contor zu restiruiren, widrigen Fahls es als eine frevele Diebsthat angesehen und tractirt werden dorfste. ","01textilien","02suche","04fundsache","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a37,"4. Eine reisende Frau von Berlin hat gestern 14. Tag des Abendst von Herrn Braunen Hauß in der Eschemer Vorstatt diß zum Brunnen eine scharlachene Weibertasche verlohren, darinnen befande sich eine Tabackbuchs, ein Nadelbüchslein, ungefehr s. Pfund in Geld, namlich ein neuer Thaler, etliche Silber-Sorten und kleine Muntz; dem Finder und Erstattern desselben wird eine gute Recompenz versprochen. ","06ding,14finanz","02suche","04fundsache","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a38,"Vergangenen Mittwoch 8. Tag ist in währendem Hagelwetter ist einem Baurenmenschen welches auf dem Kornmarckt Himbeer feil hatte, ein noch gantz neuer Mannenhut ab seinem Korb hinweg genomen worden oder verlohren gegangen: Wer dene wiedrum entdecken oder durch das Berichthauß an seine Behorde lüffern kan, soll eine ehrliche Belohnung haben, und dardurch insonderheit das gute Mensch, als welches dene sonsten gut machen müßte höchlich erfreuen. ","01textilien","02suche","04fundsache","05ort","1734-08-24"
258322f6-9218-5780-89fa-f93cf4f0146e/a39,"6. Hingegen ist sowohl der verlohrne guldene Pittschler-Ring als der schwartze Budelhund wiedrum zum Vorschein gekommen und entbecket worden. Zu wünschen ist, daß es mit übrigen Sachen auch also ergehen möchte; da man doch gnietzo den Weg weißt durch welchen sie ihren rechtmäßigen Besitzern wiedrum zgeführt werden können. ","04schmuck,07tier","05nachricht","04fundsache","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a1,"5. Ein Rebacker vor St. Alban Thor beym Steinen-Brücklein neben Herrn Doctor Obrecht, mit einem gemaurten Häußlein an dem Rhein der mehrere Bericht ist bey Herrn Meyer dem ","08immo","01biete","01kauf","04person,05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a3,"5. Sechs Nußbäumerne Bether von schönem Maser, nach der neuesten Mode, sauber ausgemacht mit Schrauben. Wie auch saubere nußbäumerne Wiegen oder Waglen, und andere gemeine Kästen und Bether. ","01textilien,02hausrat","01biete","01kauf","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a4,"Man verlanit ferner zu kauffen : Eine Parthey von etlich 100. Sacken Habern, kan ader üder zwey Tag nicht Anstand leiden. ","03lebensmittel","02suche","01kauf","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a5,"1. Au ein ohnweit unsrer Stadt ligendes Landgut verlangt man einen Rebwercks verständigen R hmann zu ungefehr brey Jucharten Reben, es solte selbiger, nebst ordentlicher Besoldung, reye Bewohnung und den Genuß ab einigen Güteren haben, und aller Extra-Beschwerdten frey seyn; wie er von dem Prinspalen das Mehrere zu vernemmen haben wird. ","08immo","01biete","08pacht","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a6,"Ein in die Frauckfurter Meß reisender hiesiger Freund veranget Pialz in einer dahin gehenden Kutsch oder Chaise; kan aber über ven Donnerstag nicht Verzug leiben. ","16transport","02suche","0","02messe","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a7,". Denenjenigen Herren Inieressenten welche mit Verlangen auf die Ziehungt-Listen der Holländischen Loiterie warten, dienet zu freundli hem Bericht,daß selbige widet Vermuthen noch nicht eingetroffen, wird aber innert 8. Tagen ohnfehlbar geschehen; indessen können selbige versichert seyn, daß der ihnen dißorths gebende Vorbericht ihrer allhier genommener Billeten seyZwelffe eines ","15lotterie","05nachricht","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a8,"Dermahlen ist das achtzehende Stuck der erbaulichen monatlichen Schaffhauser-Anmerckungen wiedrum allhier angelangt ind kan selbiges sowohl von denen bereits subseribirten als fernern Herren Interessenten und Liebhabern in dem Berichthauß ","05drucksachen","01biete","01kauf","01berichthaus","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a10,"Man verlangt einen Knaben der wohl Schreiben und Rechnen kan, auch eines ehrlichen, sullen und nuctern Wandels ist, n eine Schreiberey, darinnen underschledliches einem jungen Menschen Runliches zu erlehrnen ist. Man wird ihme favorable Condrtiones machen; Es leydet aber nicht lang Verzug. ","10arbeitsstelle","02suche","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a11,"eine hiesige ehrliche Weibs-Person welche wohl kochen, auch denen Krancken und Kindern warten kan, offerirt ihre Dienste ir ein paar Monan,es seye allhier oder in Gebrauchung einer Baad oder Saurbrunnen-Cur,als welche erst kürzlich von eigekommen. ","10arbeitsstelle","02suche","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a12,"Man begehrt nacher St. Imber in ein gutes Hauß einen Knaben von braven Leuthen von hier, gegen einem andern Knaben, velcher sich schon etwas Zeit allhier befindet, und schon zimlich gut Teutsch redet, auf 2. Jahr als Tausch; und ist sich deßwe- ","10arbeitsstelle","01biete","0","05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a13,"Herr Hans Hrinrich Oberriedt der Ebegerichtschreiber, ver9. langt einen ehrichen und Rebwercks verständigen Mann in ein Gartenhauß nahe der Stadt vor dem Riehemer Thor gelegen; und kan ein solcher sogleich einziehen, und sich deßwegen ","08immo","01biete","08pacht","04person,05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a14,"Ein 15. jähriger artiger Knab von sehr wackern keuthen aus der Margraffschafft welcher die Frantzösische Sprach schon in etwas versteht, auch wohl Schreiben und nechnen kan, wird mit billichem Kost oder Lehrgeld in eine gute Handlung allhier ","10arbeitsstelle,11kost","02suche","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a15,"Ein braver Mensch aus dem Zürcher Gebiet welcher mit Kutschen und Pferdten und anderm Führwerck wohl umgehen kan offerirt seine willig- und getreuen Dienste, als Kutscher, Knecht oder sonst Haußbedienter kan aber über einpaar Tag nicht Annd leiden. ","10arbeitsstelle","02suche","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a18,"14. Bey Meister Hans Rudolff Vest dem Kremper hinder dem Spahlen Thor seynd schö ie gescheckete CanaryVögelin männ- und weldlich ","07tier","01biete","01kauf","04person,05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a19,"15. Man verlangt einen Gemeindern und Mithaltern zum Schweitzerischen Mereure, man möchte aber dene behalten, wann man ihne scho 14. . ","05drucksachen","02suche","06mitmachen","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a20,"16. In dem Berichthauß ist annoch zu haben guter Bur underwein die Boureille à 6. Batzen. Von dem derühmlen St. Moritzer Minera-Saurwasser, die Maaß à 6. Batzen. Extra schöne schwartze Dinten, das Gläßlein von einem halben Sckoppen à 3. ß. kleinere dito um 1. bß. und 1. ß. Ein berühmter Englischer Wund und Hrildalsam, für alle offene Wunden unvergleichlich gut die grössern Gläßlein à 6. bßz. und die Kleinern à3. bfl. Gutes Royalisches Zahnpuver, den Brieff à 4. Batzen. Eine Chymische Mirtur von Tabellen, so eine Gattung Saiffen, wormit man nicht nur alle Flecken aus dem Gewand bringen kan, sondern es dienen solche vornemlich die Haut und den gantzen menschlichen keib von aller äusserlichen Unreinigkeit und Krätze zu säubern und zu reinigen, zart und gelenck zu machen; wann man elwan ein oder zwey Dotend dieser Tabellen in eine Pütten mit warmem Wasser leget, und sich darinnen dadet, so wird sich das unreine Greblüt purificiren und wiedrum gantz erfrischen, auch der Mensch wie neu gebohren werden man kan auch wochentlich ein paar mahl das Angesicht und die Hände darmit waschen, so wird man die gute Würckung in der That gespühren, nas Dotzet derselden kostet 8. Batzen. Ferner, ein gewisses Wässerlein, welches die Eigenschafft hat, daß es, wann man sich am Leibe ꝛc. damit waschet, die Flöhe vertreibel und anbey die Glieder slärcket das Gläslein à 2. ß. Ein dewährtes Waschwasser die Bouteille von einem Schoppen 29 Batz. Eine Pomade welche den Mager aus dem Fundament vertreibei, das koth à 2 bi. Ein gewisses Sälblein welches in Ausrottung der Wandläusen schonda und dorten bewahrt erfun« den worden, das Häfelin à 4. Batzen. ","03lebensmittel,06ding","01biete","01kauf","01berichthaus,03preis","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a21,"Gestern Morgens ist ver E. E. Zunfft zum Schlüssel ein gestricktes Geld-Sackelin mit etwat weni. s Münn gefunden und ins Adresse-Contor gerracht worden, allwo es von seinem El genthümmer zu entheber is ","14finanz","01biete","04fundsache","05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a22,"18. Es verlannte ein gemisser sehr polirter Herr aus der Schweitz gute Compannie die Spatiahr nach Plombieres zu reisen; wann ich Gelegenheit finden wurde, wolte er sich auf die bestimbte Zeit allhier einfin den. ","16transport","02suche","0","0","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a23,"9. Man verlangt in ein Schweitzer Regiment in Frantzösischen Diensten , davon der Obrist Commendant auch Reformirter Religion ist einen Feld-Prediger der Teutsch und zuwellen auck Frantzösisch predigen könte; und offerirt man einem solchen monatlich hundert Francken, und 100. Francken per seine Reißl. Man mußte aber ohnverzuglich Bericht wissen. ","10arbeitsstelle","01biete","0","03preis","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a24,"10. Auf bevorst hende Franckforter Herbsuneß suchet eine Persohn Platz in einer Post-Chaise o h andern Compagnie. ser k ","16transport","02suche","0","02messe","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a25,"21. Zur Croneellhler ist frisch angelangtes Pfeffers- und PetertSaurwasser zu habe. thaler wie auch ferndriges Schwalbache ","03lebensmittel","01biete","01kauf","05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a26,"22. Gestern ist von E1. Peters Schantz biß auf den Fischmarckt ein eintzeler gestrickter weisser fadener käplin-Handschuh verlohren gegangen, um dessen Erstattung der Finder gantz freundlich gebetten wird. ","01textilien","02suche","04fundsache","05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a28,"24. Vergangenen Freytag 14. Tag ist einer armen Bäurin, Namens Barbara Bachmannin von Waltighofen aus dem Sundganjals sie auf dem Kornmarckt vor der Dauben welsche Hüner und Garn feill hatte, ein Säcklein Lworinnen sich gegen 20 Pfund in doppelien und einfachen Frantzösischen Thalern und etwan 9. Pfund in allerhand Müntz-Sorten nebst einem Färderzeichen befunden ; vermuthlich aus dem Sack practicirt und gestohlen worden; das allerbetrüdteste hierinnen ist, daß et mehr als des guten Menschen gantzes Vermögen ist, inmassen sie selbiges von einem Juden entlehnet, deme sie biß zur Ersetzung einen Jüdischen oder überschwenglichen Zinß bezahlen, und darauf ihren sauren Schweiß und Blut wenden muß; dahero dann jederman Ehristfreundlichst ersuchet wird, wann man einige Spuren davon hätte. oder noch bekommen wurde, dahin zu trachten, daß das gute Mensch einiger Maß wiedrum geteöstet oder zu diesem Verlurst gelangen möge. ","14finanz","02suche","04fundsache","04person,05ort","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a29,"Herr Christian Rumpffum gewesener kieutenant in Könlgl. Fran- ","0","05nachricht","0","04person","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a30,"Verwichenen Freytag auch allda: Herr Walther Merian der ","0","05nachricht","0","04person","1734-08-24"
b760cd41-ebec-5c87-87ec-ad0a18d12654/a31,"Vergangenen Sonntag im Münster : Frau Ursula Heit, Melster Hans Rudolff Jäcklin des Tischmachers gewesene eheliche Haußfrau. ","0","05nachricht","0","04person","1734-08-24"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a1,"Ein schöner Papagey welcher Teutsch und Frantzösisch redt. ","07tier","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a2,"Eingantz neuer kannerner maserirter Kasten; um ganz billichen Preiß. ","02hausrat","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a5,"Ein vor dem Steinenthor gegen der Weißgerwer Walckin inüber ligender G H nselben. ","08immo","01biete","01kauf","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a8,"Ein silberner zimlich grosser Mannen-Ring mit einem Violbraunen Stein. ","04schmuck","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a9,"Eine gantz neue Sack-Uhr welche gantz aul et. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a11,".Ein schwantzer kamelottener Mantel für eine nicht gar grosse Nanns-Persohn. ","01textilien","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a12,"12. Ein vaar Ungarische Stüfel mit Sporen gantz neu ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a13,"13. Ein compendios- und gutes Spinnethlein in Form eines grossen Buches. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a16,"16. Zweyin Holtz gebundene Stücklein Faß von 8. à 9. Saum jedes. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a19,"2. Brandmüilleri Lexicon Universale in Frantzösischem Band, aber in raisonablem Preß. ","05drucksachen","02suche","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a26,"4. Ein Waaren-Gewölb auf dem Heuberg ","08immo","01biete","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a28,"6. Einige Frucht-Schüttenen für geflöchtete Leuthe. ","08immo","01biete","02miete","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a31,"1. Ein guter Keller an einem wohlgelegenen Orth, zu ungefehr 100. Saumen, samt denen Stucklein. ","08immo","02suche","02miete","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a42,"3. Vergangenen Samstag ist einem Schneider Gesellen als er in das Kundenhauß gehen wollen, unterwegs ein paar zeugene Hosen entfallen und verlohren gegangen; wer solche gefunden und in Verwahrung genommen, ist freundlich gebetten selbige an ihre Behörde gelangen zu lassen, weilen sie zu einem gantzen Kleid gehören, welches sonsten unvolltommen wäre: der Verliehrer wird dargegen mit einer Recompenz aufwarten. ","01textilien","02suche","04fundsache","0","1734-08-31"
62006534-a10e-5717-be94-37ca70e76525/a20,"5. Ein schöner Nußbäumerner Auszug Tisch. ","02hausrat","01biete","01kauf","0","1734-08-31"
62006534-a10e-5717-be94-37ca70e76525/a29,"Gestern 8. Tag im Münster: Herr Hans Jacob Fäsch, und ","0","05nachricht","0","04person","1734-08-31"
62006534-a10e-5717-be94-37ca70e76525/a32,"Gestern zu klein Hüningen: Meister Johann Georg Thurneyungfrau Maria Magdalena Meyerin. sen, und ","0","05nachricht","0","04person","1734-08-31"
62006534-a10e-5717-be94-37ca70e76525/a16,"6. Man verlangt in ein Schweitzer Regiment in Frantzösischen Diensten, davon der Obrist Commendant auch Reformirter Religion gt einen Feld-Prediger der Teutsch und zuweilen auch Frantzösisch predigen könte; und offerirt man einem solchen monatlich hundert Francken, und 100. Francken per seine Reiß. Man mußte aber ohnverzuglich: wissen. eric ","10arbeitsstelle","01biete","0","03preis","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a3,"Ein flarcker Zweytel Reben vor dem Spahlenthor, im Klinzelberg genandt mit einem hohen Häußlein, samt dem darinn ligenden Herbstgeschirr ","08immo","01biete","01kauf","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a4,"Eine wohlgelenene Behausung auf der Eisengaß die Mohrische Zpotheck genandt; von Gelegenbeit wie der Lugenschein zeigen wird; und ist sich deßwegen bey Herrn Emanuel Rapp hinder der Metzig zu melden. ","08immo","01biete","01kauf","04person,05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a6,"Ein sauberer g eiß. im billich ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a7,"Ein facon silberner ciselirter im Feur vergüldter Degen, nach der allerneuesten Mode ge macht, in billichem Preiß. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a10,"7. Ein Psalmbuch für ein Frauemimmerisehr schön und kostbar, zwar nicht allerdings nach der neuen Moden, mit Schlossen von geschmöltzter Arbeit von Filegram &c. ","05drucksachen","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a14,"14. Eine extra gute Stock- oder Büffet-Uhr welche 8. biß 14. Tag lang an einander gehet, und Stunden und Minuten zeiget, auch ordinary die Stunden und halbe Stunden schläget, und nach Belieben die Stunden und Viertelstunden mit einem Gattung Carillon oder Glockenspiel reperirt, ist im Berichthauß zu haben um 8. Dup onen. ","02hausrat","01biete","01kauf","01berichthaus,03preis","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a15,"15. Einige noch gantz gut und daurhaffte Fenster Rahmen, sind aber von dem Beschläg und Scheiben entblösset, hingegen um so viel wohlfeiler zu haven. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a17,"17. Eine inventiose Seydenmühl so wie ein Uhrwerck gemacht, und insonderheit zu einer Strumpff-Fabrique sehr nutz und vienlich. ","06ding","01biete","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a18,"Ein paar saubere doch nicht kostbare kleine Feürhünd / unter ein Frantzösisch Camin samt darzu gehörigen Schaufften, Klammern ꝛc. Mh. leidet aber nicht Verzug. ","02hausrat","02suche","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a20,"3. Herr Schneill der Zuckerbeck an der Hutgaß verlangt eine Parthey Mirabolanen zum Einmachen. ","03lebensmittel","02suche","01kauf","04person,05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a21,"4. Eine gute grosse Romaine oder Schnellwaag daran man weuigstens zwantzig Centner wägen könne; wer eine solche zu verkauffen hat, beliebe es nur in dem Berichthauß nebst dem Preiß anzuzeigen. ","06ding","02suche","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a22,"Ein Reis-Coffre, muß aber noch sauber und von rechter Grösse seyn; man thäte ihne auch recht bey hlen, wann er anständig. ","06ding","02suche","01kauf","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a23,"1. Ein Losament zu oberst an der Hut und Schneidergaß, mit zwey Stuben auf einem Boden, samt Kuchin, Kammern, Oesterich, Keller ꝛc. um billichen Zinß ","08immo","01biete","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a24,"Eine Stube mit einer Alickofen, samt Küchin, und wo beliebig einer Kammer sam St. Leonhards Berg; kan von einheimischoder geflöchteten Leuthen gleich beionen werden. ","08immo","01biete","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a25,"3. Eine Stallung zu zwey à drey Pf roten, samt Heübühnelim Reichensteiner Hoof bey St. Ma ein ist auch gleich zu beziehe. ","08immo","01biete","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a27,"5. Eine Summ von 1000. Pfunden à 3. pro Cento auf hiesige zute Sicherheit, kan gleich enthoden werden. ","14finanz","01biete","02miete","03preis","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a29,"7. Für hiesige Ehren Leuthe befindet sich in Mitte der Stadt ein honorables zimlich grosses Losament oder gantzes Hauß an einem lustigen nd ","08immo","01biete","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a30,"8. Ein Mannensitz in St. Theodor Kirch, um 20. Batzen jährlichen Zinß. ","09kirchenstuhl","01biete","02miete","03preis,05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a32,"2. Ein Stuck von 3. 4. oder mehr Tauen Matten samt dem Obst/ vor dem Riehemer oder St. Bläsy Thor, für 5. oder 6. Jahr um raisonablen Zinß. ","08immo","02suche","02miete","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a33,"3. Ein Capital von 1800. Pfunden auf eine Bebausung allhier, von 2300. à 2400. Pfunden den ersten Brieff. ","14finanz","02suche","02miete","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a34,"Ein junger Herr auf einem ungefehr drey Stund von Welschneuenburg sehr wohlgelegenen Landgut begehrte ein oder zwey junge Herren an die Kost zu nehmen- und selbige in der Frantzösischen Sprach, Schreiben, Lesen, Rechnen, Geometrie und Feldmesserey auch in dem Rotariat, je nach Belieben zu unterweisen; Anbey ihnen allerhand nach Alters- und Standesgebühr zugelassene Ergötzungen zu verschaffen. Die Kost wäre nach Beschaffenheit des Altert fünff und ein halben biß sechs Thaler monatlich, des Tractaments halben wird man trachten sie aufs beste zu vergnügen. ","11kost","01biete","0","03preis","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a35,"2. Ein ansehnlicher braver Mensch von ehrlichen Eltern gebürtig aus dem Rheinthal ohnweit St. Gallen, seiner Profeßion ein Perruckenmacher wormiter sehr wohl umzugehen weiß, offerirt eine Dienste als Laquay oder Kammerdiener; er befindet sich dato allhier und könte die Condition gleich antretten, mochte dahero je eher je lieber Bericht wissen. ","10arbeitsstelle","02suche","0","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a36,"3. Zn St. Imder befindet sich eine gantz raisonable Kost für junge Leuthe beyderley Geschlechtes, doch lieber Töcht ren allwo sie in der Frantzösischen Spruch und allem davon abhangenden wie auch in der Vocal-Musie , die Töchteren in specie in weihlichen Arbeiten getreulich unterrichtet werden sollen. ","11kost","01biete","0","05ort","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a37,"Ein erfahrner Schrotglesser welcher im Stand ist, vermittelst einer neu erfundenen Maschine, alltäglich biß zwölff kentner Schrot zu giessen, offerirt sich um die Gebühr, andern diese Kunst zu lehren, auch unsern Herren Speciereren so viel beliebig zu giessen. ","10arbeitsstelle","02suche","0","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a38,"5. Man verlangt einen Knaben der wohl Schreiben und Rechnen kan, auch eines ehrlichen, stillen und nüchtern Wandels ist/ in eine Schreiberey, darinnen underschledliches einem jungen Menschen Rutzliches zu erlehrnen ist. Man wird ihme favorable Conditiones machen; Es leyd te ","10arbeitsstelle","01biete","0","0","1734-08-31"
5a4524a5-8187-5090-a4d8-6f7f7e2c00bd/a39,"6. Ferner wird begehrt ein feiner junger Mensch welcher die einem Kammerdiener oder Laqnaven nöthige Requisita hätte, er muß aber nur die Frantzösische Sprach reden und Reformirter Religion seyn; sich auch ohne Anstand in allhiesigem Berichthauß anmelden. ","10arbeitsstelle","01biete","0","0","1734-08-31"
